passer,team,passerid,airyards,completion,int,td
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,44,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,1
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,-2,Complete,0,0
B.Bortles,JAX,8,24,Incomplete Pass,0,0
B.Bortles,JAX,8,23,Incomplete Pass,0,0
B.Bortles,JAX,8,22,Complete,0,0
B.Bortles,JAX,8,9,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,17,Complete,0,0
B.Bortles,JAX,8,12,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,25,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,34,Incomplete Pass,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,11,Complete,0,0
B.Bortles,JAX,8,-2,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,17,Complete,0,0
B.Bortles,JAX,8,-3,Complete,0,0
B.Bortles,JAX,8,15,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,24,Incomplete Pass,0,0
B.Bortles,JAX,8,11,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,27,Incomplete Pass,0,0
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,-2,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,1
B.Bortles,JAX,8,36,Incomplete Pass,0,0
B.Bortles,JAX,8,-1,Complete,0,0
B.Bortles,JAX,8,5,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,-1,Incomplete Pass,0,0
B.Bortles,JAX,8,28,Incomplete Pass,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,-2,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,-7,Incomplete Pass,0,0
B.Bortles,JAX,8,9,Complete,0,0
B.Bortles,JAX,8,30,Incomplete Pass,0,0
B.Bortles,JAX,8,8,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,13,Complete,0,0
B.Bortles,JAX,8,-3,Complete,0,0
B.Bortles,JAX,8,35,Incomplete Pass,0,0
B.Bortles,JAX,8,-3,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,11,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,-3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,8,Complete,0,0
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,32,Incomplete Pass,0,0
B.Bortles,JAX,8,29,Complete,0,0
B.Bortles,JAX,8,13,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,-2,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Incomplete Pass,0,0
B.Bortles,JAX,8,7,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,7,Complete,0,0
B.Bortles,JAX,8,35,Incomplete Pass,0,0
B.Bortles,JAX,8,11,Complete,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,6,Complete,0,1
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,10,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,9,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Incomplete Pass,0,0
B.Bortles,JAX,8,28,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,8,Complete,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,11,Incomplete Pass,1,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,27,Incomplete Pass,1,0
B.Bortles,JAX,8,37,Incomplete Pass,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,39,Incomplete Pass,0,0
B.Bortles,JAX,8,15,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,10,Incomplete Pass,0,0
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,10,Complete,0,1
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,11,Incomplete Pass,0,0
B.Bortles,JAX,8,9,Incomplete Pass,0,0
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,24,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,7,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,7,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,-2,Complete,0,0
B.Bortles,JAX,8,12,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,16,Incomplete Pass,0,0
B.Bortles,JAX,8,-5,Incomplete Pass,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,34,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,-2,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,6,Incomplete Pass,0,0
B.Bortles,JAX,8,25,Incomplete Pass,0,0
B.Bortles,JAX,8,-2,Complete,0,0
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,12,Incomplete Pass,0,0
B.Bortles,JAX,8,29,Incomplete Pass,0,0
B.Bortles,JAX,8,-1,Complete,0,0
B.Bortles,JAX,8,43,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,10,Incomplete Pass,0,0
B.Bortles,JAX,8,58,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,-5,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,20,Incomplete Pass,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,6,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,-2,Complete,0,0
B.Bortles,JAX,8,10,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,-3,Complete,0,0
B.Bortles,JAX,8,-2,Incomplete Pass,1,0
B.Bortles,JAX,8,5,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,17,Complete,0,0
B.Bortles,JAX,8,13,Incomplete Pass,0,0
B.Bortles,JAX,8,7,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Complete,0,1
B.Bortles,JAX,8,17,Complete,0,0
B.Bortles,JAX,8,5,Incomplete Pass,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,20,Complete,0,0
B.Bortles,JAX,8,15,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,-3,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,-4,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,8,Complete,0,1
B.Bortles,JAX,8,11,Complete,0,0
B.Bortles,JAX,8,16,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,8,Complete,0,0
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,-5,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,30,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,10,Complete,0,0
B.Bortles,JAX,8,5,Incomplete Pass,0,0
B.Bortles,JAX,8,8,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,-4,Complete,0,0
B.Bortles,JAX,8,21,Incomplete Pass,0,0
B.Bortles,JAX,8,-5,Complete,0,0
B.Bortles,JAX,8,-4,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,9,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,19,Incomplete Pass,0,0
B.Bortles,JAX,8,17,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,-1,Complete,0,0
B.Bortles,JAX,8,22,Complete,0,0
B.Bortles,JAX,8,6,Incomplete Pass,0,0
B.Bortles,JAX,8,17,Incomplete Pass,0,0
B.Bortles,JAX,8,-1,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Incomplete Pass,0,0
B.Bortles,JAX,8,13,Complete,0,0
B.Bortles,JAX,8,18,Complete,0,1
B.Bortles,JAX,8,35,Complete,0,1
B.Bortles,JAX,8,10,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,8,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,28,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,6,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,21,Complete,0,0
B.Bortles,JAX,8,-1,Incomplete Pass,0,0
B.Bortles,JAX,8,-4,Complete,0,1
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,11,Complete,0,1
B.Bortles,JAX,8,22,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,-3,Complete,0,0
B.Bortles,JAX,8,18,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,-2,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,28,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,18,Complete,0,0
B.Bortles,JAX,8,-5,Complete,0,0
B.Bortles,JAX,8,-2,Complete,0,0
B.Bortles,JAX,8,6,Incomplete Pass,0,0
B.Bortles,JAX,8,28,Incomplete Pass,0,0
B.Bortles,JAX,8,-3,Complete,0,0
B.Bortles,JAX,8,11,Complete,0,0
B.Bortles,JAX,8,20,Incomplete Pass,0,0
B.Bortles,JAX,8,9,Complete,0,0
B.Bortles,JAX,8,6,Incomplete Pass,1,1
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,19,Complete,0,0
B.Bortles,JAX,8,-5,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,14,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,1
B.Bortles,JAX,8,-4,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,30,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,18,Incomplete Pass,1,0
B.Bortles,JAX,8,16,Complete,0,0
B.Bortles,JAX,8,11,Complete,0,0
B.Bortles,JAX,8,-5,Incomplete Pass,0,0
B.Bortles,JAX,8,16,Incomplete Pass,1,0
B.Bortles,JAX,8,5,Incomplete Pass,0,0
B.Bortles,JAX,8,20,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,16,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,10,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,14,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,5,Incomplete Pass,0,0
B.Bortles,JAX,8,9,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,0,Complete,0,0
B.Bortles,JAX,8,15,Complete,0,0
B.Bortles,JAX,8,11,Complete,0,1
B.Bortles,JAX,8,20,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,17,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,6,Complete,0,0
B.Bortles,JAX,8,12,Incomplete Pass,0,0
B.Bortles,JAX,8,-1,Complete,0,0
B.Bortles,JAX,8,-4,Complete,0,0
B.Bortles,JAX,8,16,Incomplete Pass,0,0
B.Bortles,JAX,8,-1,Complete,0,0
B.Bortles,JAX,8,7,Incomplete Pass,0,0
B.Bortles,JAX,8,15,Complete,0,0
B.Bortles,JAX,8,0,Incomplete Pass,0,0
B.Bortles,JAX,8,10,Complete,0,0
B.Bortles,JAX,8,-2,Complete,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,17,Incomplete Pass,0,0
B.Bortles,JAX,8,5,Complete,0,0
B.Bortles,JAX,8,16,Incomplete Pass,0,0
B.Bortles,JAX,8,30,Incomplete Pass,0,0
B.Bortles,JAX,8,12,Complete,0,0
B.Bortles,JAX,8,-3,Complete,0,0
B.Bortles,JAX,8,33,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Incomplete Pass,0,0
B.Bortles,JAX,8,10,Complete,0,0
B.Bortles,JAX,8,24,Incomplete Pass,0,0
B.Bortles,JAX,8,19,Incomplete Pass,1,0
B.Bortles,JAX,8,-4,Complete,0,0
B.Bortles,JAX,8,10,Incomplete Pass,0,0
B.Bortles,JAX,8,19,Incomplete Pass,0,0
B.Bortles,JAX,8,40,Incomplete Pass,0,0
B.Bortles,JAX,8,16,Incomplete Pass,0,0
B.Bortles,JAX,8,30,Incomplete Pass,1,0
T.Savage,HOU,9,33,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,18,Incomplete Pass,0,0
T.Savage,HOU,9,5,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,4,Incomplete Pass,0,0
T.Savage,HOU,9,11,Complete,0,0
T.Savage,HOU,9,6,Complete,0,0
T.Savage,HOU,9,14,Complete,0,0
T.Savage,HOU,9,-7,Incomplete Pass,0,1
T.Savage,HOU,9,4,Complete,0,0
T.Savage,HOU,9,41,Incomplete Pass,0,0
T.Savage,HOU,9,8,Complete,0,0
T.Savage,HOU,9,-2,Incomplete Pass,0,0
T.Savage,HOU,9,18,Incomplete Pass,0,0
T.Savage,HOU,9,4,Incomplete Pass,0,0
T.Savage,HOU,9,12,Incomplete Pass,0,0
T.Savage,HOU,9,12,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,15,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,28,Incomplete Pass,0,0
T.Savage,HOU,9,21,Incomplete Pass,0,0
T.Savage,HOU,9,-3,Complete,0,0
T.Savage,HOU,9,18,Incomplete Pass,0,0
T.Savage,HOU,9,20,Incomplete Pass,0,0
T.Savage,HOU,9,20,Complete,0,0
T.Savage,HOU,9,8,Incomplete Pass,0,0
T.Savage,HOU,9,12,Complete,0,0
T.Savage,HOU,9,7,Incomplete Pass,0,0
T.Savage,HOU,9,17,Incomplete Pass,0,0
T.Savage,HOU,9,6,Incomplete Pass,0,0
T.Savage,HOU,9,-1,Complete,0,0
T.Savage,HOU,9,5,Incomplete Pass,0,0
T.Savage,HOU,9,11,Incomplete Pass,0,0
T.Savage,HOU,9,36,Incomplete Pass,0,0
T.Savage,HOU,9,9,Complete,0,0
T.Savage,HOU,9,28,Incomplete Pass,0,0
T.Savage,HOU,9,9,Incomplete Pass,0,0
T.Savage,HOU,9,-1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,12,Complete,0,0
T.Savage,HOU,9,34,Complete,0,1
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,-3,Complete,0,0
T.Savage,HOU,9,10,Incomplete Pass,0,0
T.Savage,HOU,9,-9,Complete,0,0
T.Savage,HOU,9,0,Complete,0,0
T.Savage,HOU,9,6,Complete,0,0
T.Savage,HOU,9,17,Incomplete Pass,0,0
T.Savage,HOU,9,8,Complete,0,0
T.Savage,HOU,9,7,Incomplete Pass,0,0
T.Savage,HOU,9,7,Incomplete Pass,0,0
T.Savage,HOU,9,7,Incomplete Pass,0,0
T.Savage,HOU,9,6,Complete,0,0
T.Savage,HOU,9,10,Incomplete Pass,0,0
T.Savage,HOU,9,30,Incomplete Pass,0,0
T.Savage,HOU,9,6,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,4,Complete,0,0
T.Savage,HOU,9,9,Complete,0,0
T.Savage,HOU,9,0,Incomplete Pass,0,0
T.Savage,HOU,9,-3,Complete,0,0
T.Savage,HOU,9,4,Complete,0,0
T.Savage,HOU,9,17,Complete,0,0
T.Savage,HOU,9,10,Complete,0,0
T.Savage,HOU,9,7,Complete,0,0
T.Savage,HOU,9,11,Incomplete Pass,0,0
T.Savage,HOU,9,8,Complete,0,1
T.Savage,HOU,9,0,Incomplete Pass,0,0
T.Savage,HOU,9,10,Incomplete Pass,1,0
T.Savage,HOU,9,32,Complete,0,0
T.Savage,HOU,9,5,Incomplete Pass,0,0
T.Savage,HOU,9,5,Complete,0,0
T.Savage,HOU,9,26,Incomplete Pass,0,0
T.Savage,HOU,9,10,Incomplete Pass,0,0
T.Savage,HOU,9,10,Incomplete Pass,0,0
T.Savage,HOU,9,5,Incomplete Pass,0,0
T.Savage,HOU,9,20,Incomplete Pass,0,0
T.Savage,HOU,9,6,Incomplete Pass,0,0
T.Savage,HOU,9,13,Incomplete Pass,0,0
T.Savage,HOU,9,33,Complete,0,0
T.Savage,HOU,9,8,Complete,0,0
T.Savage,HOU,9,16,Incomplete Pass,0,0
T.Savage,HOU,9,4,Complete,0,0
T.Savage,HOU,9,11,Incomplete Pass,0,0
T.Savage,HOU,9,5,Incomplete Pass,1,0
T.Savage,HOU,9,10,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,8,Complete,0,0
T.Savage,HOU,9,-1,Complete,0,0
T.Savage,HOU,9,11,Complete,0,0
T.Savage,HOU,9,7,Complete,0,1
T.Savage,HOU,9,12,Incomplete Pass,0,0
T.Savage,HOU,9,10,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,9,Incomplete Pass,1,0
T.Savage,HOU,9,6,Complete,0,0
T.Savage,HOU,9,12,Complete,0,0
T.Savage,HOU,9,24,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,16,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,4,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,11,Complete,0,0
T.Savage,HOU,9,27,Complete,0,1
T.Savage,HOU,9,6,Incomplete Pass,0,0
T.Savage,HOU,9,0,Incomplete Pass,0,0
T.Savage,HOU,9,5,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,27,Incomplete Pass,0,0
T.Savage,HOU,9,0,Complete,0,0
T.Savage,HOU,9,19,Complete,0,0
T.Savage,HOU,9,11,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,6,Incomplete Pass,0,0
T.Savage,HOU,9,30,Incomplete Pass,0,0
T.Savage,HOU,9,15,Complete,0,0
T.Savage,HOU,9,23,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,-6,Complete,0,0
T.Savage,HOU,9,4,Incomplete Pass,0,0
T.Savage,HOU,9,10,Complete,0,0
T.Savage,HOU,9,-6,Incomplete Pass,0,0
T.Savage,HOU,9,4,Incomplete Pass,0,0
T.Savage,HOU,9,-3,Complete,0,0
T.Savage,HOU,9,19,Complete,0,0
T.Savage,HOU,9,4,Incomplete Pass,1,0
T.Savage,HOU,9,6,Incomplete Pass,0,0
T.Savage,HOU,9,16,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,12,Incomplete Pass,0,0
T.Savage,HOU,9,-7,Complete,0,0
T.Savage,HOU,9,-2,Complete,0,0
T.Savage,HOU,9,7,Incomplete Pass,0,0
T.Savage,HOU,9,19,Incomplete Pass,0,0
T.Savage,HOU,9,8,Complete,0,0
T.Savage,HOU,9,5,Incomplete Pass,0,0
T.Savage,HOU,9,9,Complete,0,0
T.Savage,HOU,9,14,Complete,0,0
T.Savage,HOU,9,-2,Incomplete Pass,0,0
T.Savage,HOU,9,16,Incomplete Pass,0,0
T.Savage,HOU,9,4,Complete,0,0
T.Savage,HOU,9,11,Incomplete Pass,0,0
T.Savage,HOU,9,4,Complete,0,0
T.Savage,HOU,9,34,Complete,0,0
T.Savage,HOU,9,4,Incomplete Pass,0,0
T.Savage,HOU,9,19,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,6,Complete,0,0
T.Savage,HOU,9,7,Complete,0,0
T.Savage,HOU,9,18,Incomplete Pass,1,0
T.Savage,HOU,9,5,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,16,Incomplete Pass,0,0
T.Savage,HOU,9,18,Complete,0,0
T.Savage,HOU,9,4,Incomplete Pass,0,1
T.Savage,HOU,9,5,Incomplete Pass,0,0
T.Savage,HOU,9,-4,Complete,0,0
T.Savage,HOU,9,8,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,7,Complete,0,0
T.Savage,HOU,9,20,Complete,0,0
T.Savage,HOU,9,4,Incomplete Pass,0,0
T.Savage,HOU,9,4,Complete,0,1
T.Savage,HOU,9,-2,Complete,0,0
T.Savage,HOU,9,7,Complete,0,0
T.Savage,HOU,9,17,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,13,Complete,0,0
T.Savage,HOU,9,10,Incomplete Pass,0,0
T.Savage,HOU,9,22,Incomplete Pass,0,0
T.Savage,HOU,9,5,Complete,0,0
T.Savage,HOU,9,5,Complete,0,0
T.Savage,HOU,9,-2,Complete,0,0
T.Savage,HOU,9,5,Complete,0,0
T.Savage,HOU,9,5,Complete,0,0
T.Savage,HOU,9,16,Incomplete Pass,0,0
T.Savage,HOU,9,0,Complete,0,0
T.Savage,HOU,9,5,Incomplete Pass,0,0
T.Savage,HOU,9,9,Incomplete Pass,0,0
T.Savage,HOU,9,4,Incomplete Pass,0,0
T.Savage,HOU,9,13,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,7,Complete,0,0
T.Savage,HOU,9,5,Complete,0,0
T.Savage,HOU,9,10,Complete,0,0
T.Savage,HOU,9,4,Incomplete Pass,0,0
T.Savage,HOU,9,24,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,16,Complete,0,0
T.Savage,HOU,9,0,Complete,0,0
T.Savage,HOU,9,6,Incomplete Pass,0,0
T.Savage,HOU,9,4,Incomplete Pass,0,0
T.Savage,HOU,9,20,Complete,0,0
T.Savage,HOU,9,29,Incomplete Pass,1,0
T.Savage,HOU,9,4,Complete,0,0
T.Savage,HOU,9,14,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,13,Complete,0,0
T.Savage,HOU,9,7,Complete,0,0
T.Savage,HOU,9,6,Complete,0,0
T.Savage,HOU,9,9,Complete,0,0
T.Savage,HOU,9,-1,Complete,0,0
T.Savage,HOU,9,22,Incomplete Pass,0,0
T.Savage,HOU,9,17,Incomplete Pass,0,0
T.Savage,HOU,9,18,Incomplete Pass,0,0
T.Savage,HOU,9,13,Incomplete Pass,0,0
T.Savage,HOU,9,18,Incomplete Pass,0,0
T.Savage,HOU,9,-6,Incomplete Pass,0,0
