passer,team,passerid,down,completion,int,td
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,1,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,1
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,1
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,NA,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,1
B.Bortles,JAX,8,1,Complete,0,1
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,1
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,1
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,1,1
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,1
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,1,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Incomplete Pass,1,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,NA,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,1
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,4,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Complete,0,0
B.Bortles,JAX,8,2,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,1,0
B.Bortles,JAX,8,1,Complete,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Incomplete Pass,0,0
B.Bortles,JAX,8,3,Incomplete Pass,0,0
B.Bortles,JAX,8,1,Incomplete Pass,1,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,1
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Complete,0,1
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,1
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,1,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,4,Incomplete Pass,1,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Complete,0,1
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,1,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Complete,0,1
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,1,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,1,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,1
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,1
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,4,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,1,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,1,Incomplete Pass,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,1,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,2,Complete,0,0
T.Savage,HOU,9,3,Complete,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
T.Savage,HOU,9,2,Incomplete Pass,0,0
T.Savage,HOU,9,3,Incomplete Pass,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Complete,0,1
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,1,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Complete,0,1
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,1,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Complete,0,1
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,1,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,2,Complete,0,1
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Complete,0,1
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,1,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,4,Complete,0,0
D.Watson,HOU,10,3,Complete,0,1
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,2,Complete,0,1
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Complete,0,1
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,2,Complete,0,0
D.Watson,HOU,10,4,Complete,0,1
D.Watson,HOU,10,NA,Incomplete Pass,0,0
D.Watson,HOU,10,2,Incomplete Pass,0,0
D.Watson,HOU,10,2,Complete,0,1
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Complete,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,3,Incomplete Pass,0,0
D.Watson,HOU,10,1,Incomplete Pass,0,0
D.Watson,HOU,10,2,Complete,0,0
