T.Brady,NE,AirYards,Completion,Touchdown,Interception,Down,Quarter,offScore
7,Incomplete Pass,0,0,3,2,3,0,7
12,Complete,0,0,1,2,3,7,9
-1,Complete,0,0,1,2,3,7,9
5,Complete,0,0,2,2,3,7,9
11,Incomplete Pass,0,0,1,2,3,7,9
-1,Complete,0,0,2,2,3,7,9
15,Complete,0,0,2,3,3,7,11
4,Complete,0,0,2,3,3,7,11
12,Incomplete Pass,0,0,2,3,3,7,11
11,Incomplete Pass,0,0,3,3,3,7,11
13,Complete,0,0,1,3,6,7,13
3,Incomplete Pass,0,0,1,3,6,7,13
0,Complete,0,0,NA,3,12,7,13
5,Complete,0,0,2,3,14,7,15
-1,Complete,0,0,2,3,14,7,15
-2,Complete,0,0,2,3,14,7,15
0,Incomplete Pass,0,0,3,3,14,7,15
11,Complete,0,0,2,4,14,7,17
4,Incomplete Pass,0,0,3,4,14,7,17
3,Complete,0,0,1,1,0,0,1
-2,Complete,0,0,2,1,0,0,1
6,Complete,0,0,3,1,0,0,1
12,Incomplete Pass,0,0,1,1,0,0,1
1,Complete,0,0,2,1,0,0,1
12,Incomplete Pass,0,0,3,1,0,0,1
17,Incomplete Pass,0,0,2,1,3,0,3
18,Incomplete Pass,0,0,3,1,3,0,3
2,Complete,0,0,1,1,3,3,5
12,Complete,0,0,1,1,3,3,5
-2,Complete,0,0,2,1,3,3,5
11,Complete,0,0,1,2,10,10,7
5,Complete,0,0,2,2,10,10,7
4,Incomplete Pass,0,0,3,2,10,10,7
5,Incomplete Pass,0,0,3,2,10,10,9
4,Incomplete Pass,0,0,2,2,10,17,11
12,Complete,0,0,2,3,10,27,15
7,Complete,0,0,1,3,10,27,17
3,Complete,0,0,1,3,10,27,17
29,Incomplete Pass,0,0,3,3,10,27,17
2,Complete,0,0,1,4,10,27,19
35,Incomplete Pass,0,0,2,4,10,27,19
6,Complete,0,0,1,4,10,27,21
3,Complete,0,0,1,4,10,27,21
4,Complete,0,0,3,4,10,27,21
-1,Complete,0,0,1,4,10,27,21
-1,Complete,0,0,1,4,10,27,21
7,Complete,0,0,2,4,10,27,21
4,Complete,1,0,1,4,10,27,21
11,Incomplete Pass,0,0,1,4,17,27,23
3,Complete,0,0,2,4,17,27,23
3,Complete,0,0,3,4,17,27,23
6,Incomplete Pass,0,0,1,4,17,27,23
4,Incomplete Pass,0,0,2,4,17,27,23
13,Complete,1,0,3,4,17,27,23
8,Incomplete Pass,0,0,1,1,0,0,2
-1,Complete,0,0,2,1,0,0,3
6,Complete,0,0,2,1,0,0,3
8,Complete,1,0,3,1,0,0,3
0,Incomplete Pass,0,0,1,1,7,7,5
0,Incomplete Pass,0,0,3,1,7,7,5
2,Complete,0,0,3,2,7,10,7
0,Incomplete Pass,0,0,2,2,7,17,9
5,Complete,0,0,3,2,7,17,9
6,Complete,0,0,2,2,7,17,9
-4,Complete,0,0,1,2,10,24,11
5,Complete,0,0,1,2,10,24,11
0,Incomplete Pass,0,0,2,2,10,24,11
5,Complete,0,0,3,2,10,24,11
4,Complete,0,0,1,2,10,24,11
3,Complete,0,0,2,2,10,24,11
0,Incomplete Pass,0,0,1,2,10,24,11
0,Incomplete Pass,0,0,2,2,10,24,11
0,Incomplete Pass,0,0,3,2,10,24,11
2,Complete,0,0,4,2,10,24,11
50,Incomplete Pass,0,0,1,3,10,24,13
0,Incomplete Pass,0,0,2,3,10,24,15
13,Incomplete Pass,0,0,3,3,10,24,15
-3,Complete,0,0,1,3,10,31,17
0,Incomplete Pass,1,1,2,3,10,31,17
33,Complete,0,0,2,3,10,37,18
8,Complete,0,0,1,3,10,37,18
0,Complete,0,0,1,3,10,37,18
5,Complete,0,0,2,3,10,37,18
22,Complete,1,0,3,3,10,37,18
0,Incomplete Pass,0,0,2,3,17,37,20
14,Complete,0,0,3,3,17,37,20
0,Incomplete Pass,0,0,1,3,17,37,20
0,Incomplete Pass,0,0,2,3,17,37,20
1,Complete,0,0,3,3,17,37,20
25,Incomplete Pass,0,0,1,3,17,37,20
-5,Complete,0,0,2,3,17,37,20
7,Incomplete Pass,0,0,1,3,17,37,20
17,Complete,1,0,3,3,17,37,20
-9,Incomplete Pass,0,0,2,4,24,37,22
16,Incomplete Pass,0,0,3,4,24,37,22
4,Incomplete Pass,0,0,1,4,30,37,25
9,Complete,0,0,2,4,30,37,25
-4,Complete,0,0,1,4,30,37,25
14,Incomplete Pass,0,0,2,4,30,37,25
9,Incomplete Pass,0,0,3,4,30,37,25
10,Incomplete Pass,0,0,1,4,36,37,28
0,Incomplete Pass,0,0,1,4,36,43,29
3,Incomplete Pass,0,1,2,4,36,43,29
4,Incomplete Pass,0,0,1,4,36,43,31
-5,Complete,0,0,1,4,36,43,33
41,Complete,0,0,2,1,0,3,2
5,Complete,0,0,1,1,0,3,2
6,Complete,0,0,2,1,0,3,2
2,Incomplete Pass,0,0,2,1,0,3,2
16,Incomplete Pass,0,0,1,1,3,3,6
-5,Complete,0,0,2,1,3,3,6
31,Incomplete Pass,0,0,3,1,3,3,6
-1,Complete,0,0,1,2,3,3,8
-1,Complete,0,0,2,2,3,3,8
-2,Incomplete Pass,0,0,1,2,3,3,8
28,Complete,0,0,2,2,3,3,8
-5,Complete,0,0,1,2,3,3,8
19,Incomplete Pass,0,0,2,2,3,3,8
19,Incomplete Pass,0,0,3,2,3,3,8
24,Complete,0,0,1,2,6,10,10
-3,Complete,0,0,1,2,6,10,10
8,Incomplete Pass,0,0,2,2,6,10,10
5,Incomplete Pass,0,0,3,2,6,10,10
18,Complete,0,0,1,2,9,10,12
25,Complete,0,0,1,2,9,10,12
13,Incomplete Pass,0,0,1,2,9,10,12
11,Complete,0,0,2,2,9,10,12
16,Incomplete Pass,0,0,1,2,9,10,12
13,Incomplete Pass,0,0,2,2,9,10,12
16,Incomplete Pass,0,0,3,2,9,10,12
17,Incomplete Pass,0,0,3,3,12,10,14
-1,Complete,0,0,1,3,12,13,16
19,Complete,0,0,1,3,12,13,16
1,Incomplete Pass,0,0,2,3,12,13,16
5,Complete,0,0,1,3,12,20,18
2,Complete,0,0,2,3,12,20,18
6,Complete,0,0,2,4,12,20,18
4,Incomplete Pass,0,0,1,4,12,20,18
9,Complete,0,0,1,4,15,20,20
-4,Complete,0,0,1,4,15,20,20
30,Complete,0,0,2,4,15,20,20
15,Incomplete Pass,0,0,1,4,15,20,22
6,Complete,0,0,2,4,15,20,22
6,Complete,0,0,3,4,15,20,22
-5,Complete,0,0,1,4,15,20,22
13,Complete,0,0,2,4,15,20,22
11,Incomplete Pass,0,0,1,4,15,20,22
5,Complete,0,0,2,4,15,20,22
4,Incomplete Pass,0,0,4,4,15,20,22
-3,Complete,0,0,2,1,0,0,2
-1,Complete,0,0,2,1,0,0,2
25,Complete,1,0,2,1,0,0,2
16,Complete,0,0,3,2,7,0,4
13,Complete,0,0,1,2,7,0,4
-2,Complete,0,0,2,2,7,0,4
15,Incomplete Pass,0,0,3,2,7,0,4
3,Complete,0,0,2,2,7,0,6
17,Complete,0,0,3,2,7,0,6
1,Complete,0,0,1,2,7,0,6
8,Complete,0,0,2,2,7,0,6
4,Complete,0,0,3,2,7,0,6
-1,Complete,0,0,1,2,7,0,6
3,Complete,0,0,1,3,14,3,8
6,Complete,0,0,2,3,14,3,8
10,Complete,0,0,3,3,14,3,8
24,Incomplete Pass,0,0,1,3,14,3,8
-1,Complete,0,0,2,3,14,3,8
10,Incomplete Pass,0,0,3,3,14,3,8
16,Complete,0,0,3,3,17,3,10
11,Complete,0,0,1,3,17,3,12
13,Complete,0,0,2,3,17,3,12
3,Incomplete Pass,0,0,2,3,17,3,12
18,Complete,0,0,3,3,17,3,12
6,Complete,0,0,2,3,17,3,12
6,Incomplete Pass,0,0,1,4,20,10,14
-1,Complete,0,0,2,4,20,10,14
11,Complete,1,0,2,4,20,10,14
-2,Complete,0,0,3,4,27,10,16
8,Complete,0,0,3,4,27,10,16
2,Incomplete Pass,0,0,1,4,27,10,16
-4,Complete,0,0,3,4,27,10,16
-8,Complete,0,0,3,1,0,0,1
15,Incomplete Pass,0,0,1,1,0,3,3
4,Complete,0,0,2,1,0,3,3
1,Incomplete Pass,0,1,3,1,0,3,3
-2,Incomplete Pass,0,0,2,1,0,10,5
28,Incomplete Pass,0,0,3,1,0,10,5
3,Complete,0,0,1,2,3,10,7
15,Complete,0,0,2,2,3,10,7
9,Incomplete Pass,0,0,1,2,3,10,7
0,Complete,0,0,1,2,10,10,9
-2,Complete,0,0,2,2,10,10,9
6,Complete,0,0,2,3,10,17,13
5,Incomplete Pass,0,0,3,3,10,17,13
10,Complete,0,0,1,3,10,24,15
21,Complete,0,0,1,3,10,24,15
1,Complete,0,0,1,3,10,24,15
6,Complete,1,0,2,3,10,24,15
3,Incomplete Pass,0,0,2,4,17,24,17
5,Complete,0,0,3,4,17,24,17
2,Complete,0,0,2,4,17,24,17
2,Complete,0,0,3,4,17,24,17
9,Incomplete Pass,0,0,2,4,17,24,17
22,Complete,1,0,3,4,17,24,17
6,Complete,0,0,2,4,24,24,19
-2,Incomplete Pass,0,0,1,4,24,24,21
0,Complete,1,0,3,4,24,24,21
6,Complete,0,0,1,1,0,3,2
14,Complete,0,0,2,1,0,3,2
28,Incomplete Pass,0,0,1,1,0,3,2
0,Complete,0,0,2,1,0,3,2
17,Complete,0,0,2,1,0,10,4
17,Incomplete Pass,0,0,3,1,0,10,4
0,Incomplete Pass,0,0,2,2,6,17,7
17,Complete,0,0,3,2,6,17,7
21,Complete,0,0,2,2,6,17,7
26,Complete,1,0,2,2,6,17,7
6,Complete,0,0,1,2,13,17,9
7,Complete,0,0,1,2,13,17,9
15,Incomplete Pass,0,0,1,2,13,17,9
17,Complete,0,0,2,2,13,17,9
5,Complete,0,0,1,2,13,17,9
12,Complete,0,0,2,2,13,17,9
2,Complete,1,0,2,2,13,17,9
3,Incomplete Pass,0,0,2,3,20,17,11
36,Incomplete Pass,0,0,3,3,20,17,11
-6,Complete,0,0,1,3,20,17,13
15,Incomplete Pass,0,0,2,3,20,17,15
10,Complete,0,0,3,3,20,17,15
-3,Complete,0,0,1,3,20,17,17
12,Complete,0,0,3,4,20,17,17
0,Complete,0,0,3,4,20,17,17
6,Incomplete Pass,0,0,1,4,23,24,19
7,Complete,0,0,2,4,23,24,19
17,Complete,0,0,3,4,23,24,19
23,Complete,0,0,2,4,23,24,19
11,Incomplete Pass,0,0,1,4,23,24,19
9,Incomplete Pass,0,0,3,4,23,24,19
0,Complete,0,0,1,1,0,0,1
2,Complete,0,0,3,1,0,0,1
-3,Complete,0,0,1,1,0,6,3
14,Incomplete Pass,0,0,2,1,0,13,5
8,Incomplete Pass,0,0,3,1,0,13,5
1,Complete,0,0,2,1,0,13,7
5,Complete,0,0,2,2,0,13,7
12,Complete,0,0,2,2,0,13,7
14,Incomplete Pass,0,0,1,2,0,13,7
-1,Incomplete Pass,0,0,2,2,0,13,7
0,Incomplete Pass,0,0,3,2,0,13,7
14,Incomplete Pass,0,0,3,2,0,13,7
17,Incomplete Pass,0,0,1,2,3,13,9
-3,Complete,0,0,2,2,3,13,9
9,Incomplete Pass,0,0,3,2,3,13,9
16,Incomplete Pass,0,0,1,2,3,20,11
41,Complete,0,0,2,2,3,20,11
5,Complete,1,0,1,2,3,20,11
3,Complete,0,0,2,3,10,27,14
-3,Incomplete Pass,0,0,2,3,10,27,14
14,Complete,0,0,3,3,10,27,14
11,Complete,0,0,2,3,10,27,14
0,Complete,0,0,2,3,10,27,14
13,Incomplete Pass,1,0,3,3,10,27,14
17,Complete,0,0,1,3,13,27,16
4,Complete,0,0,2,3,13,27,16
5,Complete,0,0,3,3,13,27,16
7,Incomplete Pass,0,0,2,3,13,27,16
9,Incomplete Pass,0,0,1,4,16,27,18
33,Complete,1,0,3,4,16,27,18
-2,Complete,0,0,2,4,23,27,20
3,Complete,0,0,3,4,23,27,20
5,Incomplete Pass,0,0,1,4,23,30,22
3,Complete,0,0,2,4,23,30,22
25,Incomplete Pass,0,0,3,4,23,30,22
9,Incomplete Pass,0,1,4,4,23,30,22
1,Complete,0,0,3,1,0,0,2
30,Incomplete Pass,0,0,1,1,0,0,2
4,Incomplete Pass,0,0,3,1,0,0,2
5,Complete,0,0,1,1,0,3,4
1,Complete,0,0,2,1,0,3,4
6,Complete,0,0,3,1,0,3,4
27,Incomplete Pass,0,0,2,1,0,3,4
31,Incomplete Pass,0,0,2,2,0,3,6
6,Complete,0,0,3,2,0,3,6
17,Complete,0,0,1,2,0,10,8
-1,Complete,0,0,1,2,0,10,8
-3,Complete,0,0,2,2,0,17,10
-6,Complete,0,0,1,2,0,17,12
2,Complete,0,0,2,2,0,17,12
-5,Complete,0,0,2,3,0,20,14
14,Complete,0,0,3,3,0,20,14
0,Complete,0,0,1,3,0,20,14
12,Complete,0,0,2,3,0,20,14
42,Complete,0,0,1,3,0,20,14
3,Complete,0,0,2,3,7,20,16
-2,Complete,0,0,1,3,7,20,18
-2,Complete,0,0,1,3,7,20,18
-3,Complete,0,0,2,3,7,20,18
12,Complete,0,0,3,3,7,20,18
14,Complete,0,0,2,3,7,20,18
45,Complete,0,0,1,4,13,27,20
20,Complete,0,0,2,4,13,27,20
0,Complete,1,0,2,4,13,27,20
29,Incomplete Pass,0,1,2,4,20,30,22
7,Complete,0,0,2,1,0,0,1
3,Complete,0,0,3,1,0,0,3
3,Complete,0,0,1,1,0,0,3
2,Complete,0,0,2,1,0,0,3
6,Complete,0,0,1,1,0,0,3
0,Complete,0,0,1,1,7,7,7
0,Complete,0,0,1,1,7,7,7
-4,Complete,0,0,2,1,7,7,7
12,Complete,0,0,1,1,7,7,7
2,Complete,0,0,1,2,7,7,7
4,Complete,0,0,2,2,7,7,7
0,Incomplete Pass,0,0,3,2,7,7,7
5,Complete,0,0,3,2,7,7,9
8,Incomplete Pass,0,0,1,2,7,7,9
38,Complete,0,0,2,2,7,7,9
5,Complete,1,0,1,2,7,7,9
1,Complete,0,0,1,2,14,7,11
5,Complete,0,0,2,2,14,7,11
34,Incomplete Pass,0,1,2,2,14,7,11
6,Complete,0,0,1,2,14,7,13
10,Complete,0,0,2,2,14,7,13
1,Complete,0,0,1,2,14,7,13
11,Incomplete Pass,0,1,1,2,14,7,13
5,Complete,0,0,2,3,14,7,16
6,Complete,0,0,3,3,14,7,16
-6,Complete,0,0,1,3,14,7,18
17,Complete,0,0,3,3,14,7,18
5,Complete,0,0,1,3,14,7,18
3,Incomplete Pass,0,0,1,4,21,14,20
0,Complete,0,0,2,4,21,14,20
6,Complete,0,0,3,4,21,14,20
5,Complete,0,0,1,4,21,21,22
3,Incomplete Pass,0,0,1,4,21,21,22
6,Complete,0,0,2,4,21,21,22
2,Complete,0,0,3,4,21,21,22
27,Incomplete Pass,0,0,2,4,21,21,22
12,Incomplete Pass,0,0,3,4,21,21,22
5,Complete,0,0,1,4,21,21,24
3,Complete,0,0,2,4,21,21,24
3,Complete,0,0,2,4,21,21,24
6,Complete,0,0,3,4,21,21,24
-2,Complete,0,0,1,4,21,21,24
4,Complete,0,0,2,4,21,21,24
4,Incomplete Pass,0,0,1,1,0,0,1
1,Complete,0,0,3,1,0,0,1
3,Complete,0,0,2,1,0,0,1
5,Incomplete Pass,0,0,3,1,0,0,1
12,Complete,0,0,1,1,3,0,3
13,Complete,0,0,2,1,3,0,5
3,Incomplete Pass,0,0,2,1,3,0,5
3,Complete,0,0,1,1,3,0,5
-1,Complete,0,0,1,1,3,0,5
14,Incomplete Pass,0,0,2,1,3,0,5
-2,Complete,0,0,3,1,3,0,5
44,Incomplete Pass,0,0,2,2,6,0,7
7,Complete,0,0,2,2,6,0,7
-6,Complete,0,0,1,2,6,0,7
1,Complete,0,0,2,2,6,0,7
58,Complete,0,0,3,2,6,0,7
-2,Complete,0,0,2,2,6,0,7
2,Complete,1,0,3,2,6,0,7
13,Complete,0,0,1,2,13,0,9
4,Complete,0,0,1,2,13,0,9
1,Complete,0,0,2,2,13,0,9
-3,Complete,0,0,1,3,13,3,13
5,Complete,0,0,3,3,13,3,13
-1,Complete,0,0,1,3,13,3,13
-3,Complete,0,0,2,3,13,3,13
-1,Complete,0,0,3,3,13,3,13
1,Incomplete Pass,0,0,1,3,13,3,13
8,Incomplete Pass,0,0,2,3,13,3,13
8,Complete,1,0,3,3,13,3,13
5,Complete,0,0,3,3,20,3,15
-1,Complete,0,0,1,4,20,3,17
0,Complete,0,0,2,4,20,3,17
-2,Incomplete Pass,0,0,3,4,20,10,19
8,Incomplete Pass,0,0,1,1,0,0,2
2,Complete,0,0,2,1,0,0,2
9,Incomplete Pass,0,0,3,1,0,0,2
5,Incomplete Pass,0,0,3,1,0,0,4
7,Complete,0,0,1,1,0,0,6
0,Complete,0,0,1,1,0,0,6
0,Incomplete Pass,0,0,2,1,0,0,6
28,Complete,1,0,3,1,0,0,6
0,Complete,0,0,3,2,7,0,8
3,Complete,0,0,2,2,7,3,10
10,Complete,0,0,3,2,7,3,10
1,Complete,0,0,1,2,7,3,10
0,Incomplete Pass,0,0,3,2,7,3,10
3,Complete,0,0,1,2,7,3,12
5,Complete,0,0,2,2,7,3,12
11,Incomplete Pass,0,1,1,2,7,3,12
-4,Complete,0,0,1,3,7,6,14
1,Complete,0,0,2,3,7,6,14
3,Complete,0,0,3,3,7,6,14
31,Complete,0,0,1,3,7,6,14
5,Incomplete Pass,0,0,3,3,7,6,14
0,Complete,0,0,1,3,10,13,16
5,Incomplete Pass,0,0,3,3,10,13,16
25,Incomplete Pass,0,0,1,4,10,16,18
5,Incomplete Pass,0,0,2,4,10,16,18
9,Complete,0,0,3,4,10,16,18
20,Incomplete Pass,0,0,1,4,10,16,18
19,Complete,0,0,2,4,10,16,18
-3,Complete,0,0,1,4,17,19,20
8,Incomplete Pass,0,0,2,4,17,19,20
45,Incomplete Pass,0,0,3,4,17,19,20
3,Incomplete Pass,0,0,1,4,17,26,22
2,Complete,0,0,2,4,17,26,22
0,Incomplete Pass,0,0,1,4,17,26,22
43,Incomplete Pass,0,0,2,4,17,26,22
-4,Complete,0,0,1,1,0,0,2
26,Incomplete Pass,0,0,3,1,0,0,2
47,Complete,0,0,1,1,0,3,4
10,Incomplete Pass,0,0,2,1,0,3,4
9,Incomplete Pass,0,0,3,1,0,3,4
0,Complete,0,0,2,1,3,3,6
-4,Complete,0,0,1,2,3,3,6
-1,Complete,0,0,2,2,3,3,6
15,Incomplete Pass,0,0,3,2,3,3,6
4,Incomplete Pass,0,0,1,2,3,3,8
0,Complete,0,0,3,2,3,3,8
2,Complete,0,0,1,2,3,3,8
3,Complete,0,0,1,2,3,3,8
19,Incomplete Pass,0,0,2,2,3,3,8
24,Complete,1,0,3,2,3,3,8
5,Complete,0,0,2,2,10,3,10
-8,Complete,0,0,1,2,10,3,11
3,Complete,1,0,1,2,10,3,11
4,Complete,0,0,1,2,17,3,13
-2,Incomplete Pass,0,0,2,2,17,3,13
12,Incomplete Pass,0,0,3,2,17,3,13
4,Complete,0,0,2,3,20,3,16
-4,Complete,0,0,2,3,20,3,16
-4,Complete,0,0,1,3,20,3,16
4,Complete,0,0,1,3,20,3,16
13,Incomplete Pass,0,0,3,3,20,3,18
24,Complete,1,0,1,3,20,3,20
8,Complete,0,0,2,4,27,11,22
25,Incomplete Pass,0,0,2,4,27,11,22
D.Kizer,CLE,AirYards,Completion,Touchdown,Interception,Down,Quarter,offScore
12,Complete,0,0,3,1,0,6,2
-3,Complete,0,0,2,1,0,6,2
25,Incomplete Pass,0,0,2,1,0,6,4
6,Complete,0,0,3,1,0,6,4
-4,Complete,0,0,2,1,0,6,4
7,Complete,0,0,1,1,0,6,4
5,Complete,0,0,2,1,0,6,4
21,Incomplete Pass,0,0,2,2,7,6,6
6,Complete,0,0,3,2,7,6,6
19,Complete,0,0,1,2,7,6,8
32,Incomplete Pass,0,0,2,2,7,6,8
20,Incomplete Pass,0,0,3,2,7,6,8
41,Incomplete Pass,0,0,3,2,7,6,10
13,Complete,0,0,2,2,7,13,12
23,Complete,0,0,1,3,7,13,14
2,Complete,0,0,2,3,7,13,14
-4,Complete,0,0,1,3,10,20,16
13,Complete,0,0,1,3,10,20,16
5,Incomplete Pass,0,0,2,3,10,20,16
2,Complete,0,0,4,3,10,20,16
12,Incomplete Pass,0,1,1,3,10,20,16
18,Incomplete Pass,0,0,2,4,10,20,18
4,Complete,0,0,3,4,10,20,18
46,Incomplete Pass,0,0,1,4,10,20,20
-5,Complete,0,0,2,4,10,20,20
26,Complete,0,0,1,4,10,20,20
3,Complete,0,0,1,4,10,20,20
0,Complete,0,0,2,4,10,20,20
3,Incomplete Pass,0,0,3,4,10,20,20
2,Incomplete Pass,0,0,3,1,0,0,1
20,Complete,0,0,1,1,0,0,3
-5,Complete,0,0,1,1,0,0,3
16,Incomplete Pass,0,0,2,1,0,0,3
38,Incomplete Pass,0,0,2,1,0,7,5
32,Complete,0,0,3,1,0,7,5
-3,Complete,0,0,1,1,0,7,5
3,Complete,0,0,2,1,0,7,5
0,Incomplete Pass,0,1,3,1,0,7,5
29,Incomplete Pass,0,0,2,2,0,7,7
4,Complete,0,0,3,2,0,7,7
30,Incomplete Pass,0,0,3,3,10,21,19
9,Complete,0,0,2,4,10,24,21
21,Complete,0,0,1,4,10,24,21
3,Incomplete Pass,0,0,1,4,10,24,21
20,Incomplete Pass,0,0,1,4,10,24,21
5,Complete,0,0,2,4,10,24,21
7,Incomplete Pass,0,1,2,4,10,24,21
29,Incomplete Pass,0,0,1,4,10,24,23
0,Incomplete Pass,0,0,2,4,10,24,23
13,Incomplete Pass,0,1,3,4,10,24,23
-5,Complete,0,0,1,4,10,24,25
6,Complete,0,0,1,4,10,24,25
9,Complete,0,0,2,4,10,24,25
12,Incomplete Pass,0,0,1,4,10,24,25
2,Complete,0,0,2,4,10,24,25
8,Complete,0,0,4,4,10,24,25
3,Complete,0,0,1,4,10,24,25
4,Incomplete Pass,0,0,2,4,10,24,25
3,Incomplete Pass,0,0,3,4,10,24,25
9,Incomplete Pass,0,0,4,4,10,24,25
8,Incomplete Pass,0,0,3,1,0,0,1
4,Complete,0,0,2,1,0,0,3
-1,Incomplete Pass,0,0,1,1,0,0,3
22,Incomplete Pass,0,0,1,1,0,0,5
5,Incomplete Pass,0,0,2,1,0,0,5
-8,Incomplete Pass,0,0,3,1,0,0,5
26,Complete,0,0,1,2,0,7,7
6,Incomplete Pass,0,0,1,2,7,14,9
20,Complete,0,0,3,2,7,14,9
2,Incomplete Pass,0,0,3,2,7,14,9
18,Incomplete Pass,0,0,1,2,7,21,11
43,Incomplete Pass,0,0,3,2,7,21,11
-4,Complete,0,0,1,2,7,28,13
4,Complete,0,0,2,2,7,28,13
32,Incomplete Pass,0,0,1,2,7,28,13
11,Complete,0,0,2,2,7,28,13
0,Complete,0,0,1,2,7,28,13
16,Incomplete Pass,0,0,2,2,7,28,13
7,Complete,0,0,1,2,7,28,13
25,Complete,0,0,2,2,7,28,13
1,Complete,1,0,1,2,7,28,13
0,Complete,0,0,2,3,14,28,16
5,Complete,0,0,3,3,14,28,16
14,Incomplete Pass,0,0,1,3,14,28,16
8,Complete,0,0,2,3,14,28,16
14,Incomplete Pass,0,1,1,3,14,28,16
7,Incomplete Pass,0,0,2,3,14,28,18
4,Complete,0,0,1,3,14,28,20
19,Incomplete Pass,0,1,2,3,14,28,20
-4,Incomplete Pass,0,0,1,4,14,31,22
1,Complete,0,0,2,4,14,31,22
14,Incomplete Pass,0,0,3,4,14,31,22
7,Complete,0,0,1,4,14,31,24
23,Incomplete Pass,0,0,1,4,14,31,24
0,Complete,0,0,2,4,14,31,24
11,Complete,1,0,1,4,14,31,24
5,Complete,0,0,1,4,21,31,26
4,Incomplete Pass,0,0,2,4,21,31,26
6,Complete,0,0,3,4,21,31,26
2,Complete,0,0,1,4,21,31,26
13,Incomplete Pass,0,0,1,4,21,31,26
9,Incomplete Pass,0,0,2,4,21,31,26
14,Incomplete Pass,0,0,3,4,21,31,26
5,Incomplete Pass,0,0,1,4,21,31,26
3,Complete,0,0,2,4,21,31,26
17,Incomplete Pass,0,0,1,4,28,31,28
49,Incomplete Pass,0,1,2,4,28,31,28
-6,Incomplete Pass,0,0,3,1,0,0,1
13,Incomplete Pass,0,0,3,1,0,0,3
7,Incomplete Pass,0,0,1,1,0,0,5
-5,Complete,0,0,2,1,0,0,5
2,Complete,0,0,3,1,0,0,5
1,Complete,0,0,1,2,0,7,7
7,Complete,0,0,3,2,0,7,7
19,Complete,0,0,3,2,0,7,7
1,Incomplete Pass,0,0,2,2,0,7,7
9,Incomplete Pass,0,1,3,2,0,7,7
29,Incomplete Pass,0,0,2,2,0,14,9
19,Incomplete Pass,0,0,3,2,0,14,9
3,Complete,0,0,1,2,0,21,11
3,Complete,0,0,2,2,0,21,11
5,Complete,0,0,3,2,0,21,11
-5,Incomplete Pass,0,0,1,2,0,21,11
-4,Complete,0,0,1,3,0,24,13
3,Incomplete Pass,0,0,2,3,0,24,13
2,Complete,0,0,3,3,0,24,13
9,Complete,0,0,1,3,0,31,15
6,Complete,0,0,2,3,0,31,15
0,Incomplete Pass,0,0,2,3,0,31,15
1,Complete,0,0,3,3,0,31,15
0,Incomplete Pass,0,0,1,4,0,31,17
8,Complete,0,0,2,4,0,31,17
9,Incomplete Pass,0,0,1,4,0,31,17
6,Incomplete Pass,0,0,2,4,0,31,17
4,Complete,0,0,3,4,0,31,17
-1,Complete,0,0,1,4,0,31,17
7,Incomplete Pass,0,0,2,4,0,31,17
0,Incomplete Pass,0,0,3,4,0,31,17
0,Incomplete Pass,0,0,4,4,0,31,17
13,Incomplete Pass,0,0,2,4,0,31,19
8,Incomplete Pass,0,0,3,4,0,31,19
19,Complete,0,0,3,1,0,0,4
42,Incomplete Pass,0,0,1,1,0,0,4
4,Complete,0,0,3,1,0,0,4
2,Incomplete Pass,0,0,2,1,0,0,4
17,Complete,0,0,1,2,0,0,6
12,Incomplete Pass,0,0,1,2,0,0,6
16,Incomplete Pass,0,0,2,2,0,0,6
0,Complete,0,0,3,2,0,0,6
23,Incomplete Pass,0,0,2,2,0,0,8
7,Complete,0,0,2,2,0,0,8
4,Complete,0,0,2,2,0,0,8
2,Incomplete Pass,0,1,3,2,0,0,8
9,Complete,0,0,1,2,0,0,10
0,Incomplete Pass,0,0,2,2,0,0,10
11,Incomplete Pass,0,0,1,2,0,0,10
6,Complete,0,0,2,2,0,0,10
21,Incomplete Pass,0,0,3,2,0,0,10
2,Complete,0,0,1,1,0,3,4
0,Complete,0,0,3,1,0,3,4
0,Complete,0,0,1,1,0,3,4
-4,Complete,0,0,1,1,0,3,4
1,Complete,0,0,2,1,0,3,4
10,Complete,0,0,3,1,0,3,4
13,Incomplete Pass,0,0,3,2,0,3,4
-3,Complete,0,0,1,2,0,3,6
-4,Complete,0,0,2,2,0,3,6
-5,Complete,0,0,2,2,0,3,6
13,Incomplete Pass,0,0,3,2,0,3,6
5,Incomplete Pass,0,0,1,2,3,6,8
8,Incomplete Pass,0,0,2,2,3,6,8
19,Complete,0,0,3,2,3,6,8
-2,Complete,0,0,1,2,3,6,8
11,Incomplete Pass,0,0,1,2,3,6,8
4,Complete,0,0,2,2,3,6,8
0,Incomplete Pass,0,0,1,2,3,6,8
21,Incomplete Pass,0,1,1,2,3,6,8
9,Incomplete Pass,0,1,1,3,3,6,10
-4,Complete,0,0,1,1,0,0,2
-5,Complete,0,0,2,1,6,3,5
-2,Complete,0,0,1,1,6,3,5
27,Incomplete Pass,0,0,3,1,6,3,5
9,Complete,0,0,2,2,6,3,7
4,Incomplete Pass,0,0,3,2,6,3,7
-3,Complete,0,0,2,2,6,3,9
7,Incomplete Pass,0,0,3,2,6,3,9
2,Incomplete Pass,0,0,1,2,6,9,11
